"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","VARIABLE NAME","black_population","total_population","cty_percentage"
"478","Georgia","G1300170","44","13","1350","Gwinnett",NA,5943046,21308812,0.278900860357677
"479","Georgia","G1300190","44","13","1370","Habersham",NA,39460,1063834,0.0370922531146777
"480","Georgia","G1300210","44","13","1390","Hall",NA,423632,6188366,0.06845619667615
"481","Georgia","G1300230","44","13","1410","Hancock",NA,357836,8005512,0.0446987025939128
"482","Georgia","G1300250","44","13","1430","Haralson",NA,32038,698932,0.0458385078949025
"483","Georgia","G1300270","44","13","1450","Harris",NA,21576130,108910846,0.198108184744061
"484","Georgia","G1300290","44","13","1470","Hart",NA,136930,1064320,0.128654915814793
"485","Georgia","G1300310","44","13","1490","Heard",NA,27982,281646,0.0993516684064393
"486","Georgia","G1300330","44","13","1510","Henry",NA,2850166,12125520,0.235055156397416
"487","Georgia","G1300350","44","13","1530","Houston",NA,1952204,7327980,0.266404111364933
"488","Georgia","G1300370","44","13","1550","Irwin",NA,61682,225400,0.273655723158829
"489","Georgia","G1300390","44","13","1570","Jackson",NA,5952394,41466070,0.14354854462938
"490","Georgia","G1300395","44","13","1590","Jasper",NA,797952,7028740,0.11352703329473
"491","Georgia","G1300430","44","13","1610","Jeff Davis",NA,56182,415954,0.135067819999327
"492","Georgia","G1300450","44","13","1630","Jefferson",NA,15107612,76885430,0.19649512267799
"493","Georgia","G1300470","44","13","1650","Jenkins",NA,89930,210764,0.426685771763679
"494","Georgia","G1300490","44","13","1670","Johnson",NA,1323588,28732174,0.0460664062524472
"495","Georgia","G1300510","44","13","1690","Jones",NA,797944,3555556,0.224421721947285
"496","Georgia","G1300530","44","13","1710","Lamar",NA,629390,3431652,0.183407291881578
"497","Georgia","G1300550","44","13","1730","Lanier",NA,56476,250842,0.225145709251242
"498","Georgia","G1300570","44","13","1750","Laurens",NA,831204,2746476,0.302643824304309
"499","Georgia","G1300590","44","13","1770","Lee",NA,3977428,28438850,0.139858960541653
"500","Georgia","G1300610","44","13","1790","Liberty",NA,894686,3734392,0.23958009764374
"501","Georgia","G1300630","44","13","1810","Lincoln",NA,699984,14445444,0.048457077539465
"502","Georgia","G1300650","44","13","1830","Long",NA,113048,426352,0.265151799452096
"503","Georgia","G1300670","44","13","1850","Lowndes",NA,1829830,4422542,0.413750734306198
"504","Georgia","G1300690","44","13","1870","Lumpkin",NA,12458,767628,0.0162292151927757
"505","Georgia","G1300750","44","13","1930","Macon",NA,1047434,5120434,0.204559613501512
"506","Georgia","G1300770","44","13","1950","Madison",NA,5304308,33135078,0.160081349438803
"507","Georgia","G1300790","44","13","1970","Marion",NA,8719650,48666138,0.179172836767939
"508","Georgia","G1300710","44","13","1890","McDuffie",NA,212044,515538,0.411306247066172
"509","Georgia","G1300730","44","13","1910","McIntosh",NA,132250,880498,0.150199091877551
"510","Georgia","G1300810","44","13","1990","Meriwether",NA,199122,509784,0.390600725012947
