,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,EPLRA2
3138,West Virginia,G5300230,56,54,630,Monroe,0
3139,West Virginia,G5300250,56,54,650,Morgan,0
3140,West Virginia,G5300270,56,54,670,Nicholas,0
3141,West Virginia,G5300290,56,54,690,Ohio,0
3142,West Virginia,G5300310,56,54,710,Pendleton,0
3143,West Virginia,G5300330,56,54,730,Pleasants,0
3144,West Virginia,G5300350,56,54,750,Pocahontas,0
3145,West Virginia,G5300370,56,54,770,Preston,0
3146,West Virginia,G5300390,56,54,790,Putnam,0
3147,West Virginia,G5300410,56,54,810,Raleigh,0
3148,West Virginia,G5300430,56,54,830,Randolph,0
3149,West Virginia,G5300450,56,54,850,Ritchie,0
3150,West Virginia,G5300470,56,54,870,Roane,0
3151,West Virginia,G5300490,56,54,890,Summers,0
3152,West Virginia,G5300510,56,54,910,Taylor,0
3153,West Virginia,G5300530,56,54,930,Tucker,0
3154,West Virginia,G5300550,56,54,950,Tyler,0
3155,West Virginia,G5300570,56,54,970,Upshur,0
3156,West Virginia,G5300590,56,54,990,Wayne,0
3157,West Virginia,G5300610,56,54,1010,Webster,0
3158,West Virginia,G5300630,56,54,1030,Wetzel,0
3159,West Virginia,G5300650,56,54,1050,Wirt,0
3160,West Virginia,G5300670,56,54,1070,Wood,0
3161,West Virginia,G5300690,56,54,1090,Wyoming,0
3162,Wisconsin,G5300710,25,55,10,Adams,0
3163,Wisconsin,G5300730,25,55,30,Ashland,0
3164,Wisconsin,G5300750,25,55,50,Barron,0
3165,Wisconsin,G5300770,25,55,70,Bayfield,0
3166,Wisconsin,G5400010,25,55,90,Brown,0
3167,Wisconsin,G5400030,25,55,110,Buffalo,0
3168,Wisconsin,G5400050,25,55,130,Burnett,0
3169,Wisconsin,G5400070,25,55,150,Calumet,0
3170,Wisconsin,G5400090,25,55,170,Chippewa,0
3171,Wisconsin,G5400110,25,55,190,Clark,0
3172,Wisconsin,G5400130,25,55,210,Columbia,0
3173,Wisconsin,G5400150,25,55,230,Crawford,0
3174,Wisconsin,G5400170,25,55,250,Dane,0
3175,Wisconsin,G5400190,25,55,270,Dodge,0
3176,Wisconsin,G5400210,25,55,290,Door,0
3177,Wisconsin,G5400230,25,55,310,Douglas,0
3178,Wisconsin,G5400250,25,55,330,Dunn,0
3179,Wisconsin,G5400270,25,55,350,Eau Claire,0
3180,Wisconsin,G5400290,25,55,370,Florence,0
3181,Wisconsin,G5400310,25,55,390,Fond du Lac,0
3182,Wisconsin,G5400330,25,55,410,Forest,0
3183,Wisconsin,G5400350,25,55,430,Grant,0
3184,Wisconsin,G5400370,25,55,450,Green,0
3185,Wisconsin,G5400390,25,55,470,Green Lake,0
3186,Wisconsin,G5400410,25,55,490,Iowa,0
3187,Wisconsin,G5400430,25,55,510,Iron,0
3188,Wisconsin,G5400450,25,55,530,Jackson,0
3189,Wisconsin,G5400470,25,55,550,Jefferson,0
3190,Wisconsin,G5400490,25,55,570,Juneau,0
3191,Wisconsin,G5400510,25,55,590,Kenosha,0
3192,Wisconsin,G5400530,25,55,610,Kewaunee,0
3193,Wisconsin,G5400550,25,55,630,La Crosse,0
3194,Wisconsin,G5400570,25,55,650,Lafayette,0
3195,Wisconsin,G5400590,25,55,670,Langlade,0
3196,Wisconsin,G5400610,25,55,690,Lincoln,0
3197,Wisconsin,G5400630,25,55,710,Manitowoc,0
3198,Wisconsin,G5400650,25,55,730,Marathon,0
3199,Wisconsin,G5400670,25,55,750,Marinette,0
3200,Wisconsin,G5400690,25,55,770,Marquette,0
3201,Wisconsin,G5400710,,55,780,Menominee,0
3202,Wisconsin,G5400730,25,55,790,Milwaukee,1
3203,Wisconsin,G5400750,25,55,810,Monroe,0
3204,Wisconsin,G5400770,25,55,830,Oconto,0
3205,Wisconsin,G5400790,25,55,850,Oneida,0
3206,Wisconsin,G5400810,25,55,870,Outagamie,0
3207,Wisconsin,G5400830,25,55,890,Ozaukee,0
3208,Wisconsin,G5400850,25,55,910,Pepin,0
3209,Wisconsin,G5400870,25,55,930,Pierce,0
3210,Wisconsin,G5400890,25,55,950,Polk,0
3211,Wisconsin,G5400910,25,55,970,Portage,0
3212,Wisconsin,G5400930,25,55,990,Price,0
3213,Wisconsin,G5400950,25,55,1010,Racine,0
3214,Wisconsin,G5400970,25,55,1030,Richland,0
3215,Wisconsin,G5400990,25,55,1050,Rock,0
3216,Wisconsin,G5401010,25,55,1070,Rusk,0
3217,Wisconsin,G5401050,25,55,1110,Sauk,0
3218,Wisconsin,G5401070,25,55,1130,Sawyer,0
3219,Wisconsin,G5401090,25,55,1150,Shawano,0
3220,Wisconsin,G5500010,25,55,1170,Sheboygan,0
3221,Wisconsin,G5401030,25,55,1090,St Croix,0
3222,Wisconsin,G5500030,25,55,1190,Taylor,0
3223,Wisconsin,G5500050,25,55,1210,Trempealeau,0
3224,Wisconsin,G5500070,25,55,1230,Vernon,0
3225,Wisconsin,G5500090,25,55,1250,Vilas,0
3226,Wisconsin,G5500110,25,55,1270,Walworth,0
3227,Wisconsin,G5500130,25,55,1290,Washburn,0
3228,Wisconsin,G5500150,25,55,1310,Washington,0
3229,Wisconsin,G5500170,25,55,1330,Waukesha,0
3230,Wisconsin,G5500190,25,55,1350,Waupaca,0
3231,Wisconsin,G5500210,25,55,1370,Waushara,0
3232,Wisconsin,G5500230,25,55,1390,Winnebago,0
3233,Wisconsin,G5500250,25,55,1410,Wood,0
3234,Wyoming,G5500270,68,56,10,Albany,0
3235,Wyoming,G5500290,68,56,30,Big Horn,0
3236,Wyoming,G5500310,68,56,50,Campbell,0
3237,Wyoming,G5500330,68,56,70,Carbon,0
3238,Wyoming,G5500350,68,56,90,Converse,0
3239,Wyoming,G5500370,68,56,110,Crook,0
3240,Wyoming,G5500390,68,56,130,Fremont,0
3241,Wyoming,G5500410,68,56,150,Goshen,0
3242,Wyoming,G5500430,68,56,170,Hot Springs,0
3243,Wyoming,G5500450,68,56,190,Johnson,0
3244,Wyoming,G5500470,68,56,210,Laramie,0
3245,Wyoming,G5500490,68,56,230,Lincoln,0
3246,Wyoming,G5500510,68,56,250,Natrona,0
3247,Wyoming,G5500530,68,56,270,Niobrara,0
3248,Wyoming,G5500550,68,56,290,Park,0
3249,Wyoming,G5500570,68,56,310,Platte,0
3250,Wyoming,G5500590,68,56,330,Sheridan,0
3251,Wyoming,G5500610,68,56,350,Sublette,0
3252,Wyoming,G5500630,68,56,370,Sweetwater,0
3253,Wyoming,G5500650,68,56,390,Teton,0
3254,Wyoming,G5500670,68,56,410,Uinta,0
3255,Wyoming,G5500690,68,56,430,Washakie,0
3256,Wyoming,G5500710,68,56,450,Weston,0
3257,Wyoming,G5500730,68,56,470,Yellowstone National Park,0
