,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,corrected_GISJOIN,EPLRA1
2127,Ohio,G3801010,24.0,39,1130,Montgomery,G3901130,1
2128,Ohio,G3801030,24.0,39,1150,Morgan,G3901150,0
2129,Ohio,G3801050,24.0,39,1170,Morrow,G3901170,0
2130,Ohio,G3900010,24.0,39,1190,Muskingum,G3901190,0
2131,Ohio,G3900030,24.0,39,1210,Noble,G3901210,0
2132,Ohio,G3900050,24.0,39,1230,Ottawa,G3901230,0
2133,Ohio,G3900070,24.0,39,1250,Paulding,G3901250,0
2134,Ohio,G3900090,24.0,39,1270,Perry,G3901270,0
2135,Ohio,G3900110,24.0,39,1290,Pickaway,G3901290,0
2136,Ohio,G3900130,24.0,39,1310,Pike,G3901310,0
2137,Ohio,G3900150,24.0,39,1330,Portage,G3901330,0
2138,Ohio,G3900170,24.0,39,1350,Preble,G3901350,0
2139,Ohio,G3900190,24.0,39,1370,Putnam,G3901370,0
2140,Ohio,G3900210,24.0,39,1390,Richland,G3901390,0
2141,Ohio,G3900230,24.0,39,1410,Ross,G3901410,0
2142,Ohio,G3900250,24.0,39,1430,Sandusky,G3901430,0
2143,Ohio,G3900270,24.0,39,1450,Scioto,G3901450,1
2144,Ohio,G3900290,24.0,39,1470,Seneca,G3901470,0
2145,Ohio,G3900310,24.0,39,1490,Shelby,G3901490,0
2146,Ohio,G3900330,24.0,39,1510,Stark,G3901510,1
2147,Ohio,G3900350,24.0,39,1530,Summit,G3901530,1
2148,Ohio,G3900370,24.0,39,1550,Trumbull,G3901550,1
2149,Ohio,G3900390,24.0,39,1570,Tuscarawas,G3901570,0
2150,Ohio,G3900410,24.0,39,1590,Union,G3901590,0
2151,Ohio,G3900430,24.0,39,1610,Van Wert,G3901610,0
2152,Ohio,G3900450,24.0,39,1630,Vinton,G3901630,0
2153,Ohio,G3900470,24.0,39,1650,Warren,G3901650,0
2154,Ohio,G3900490,24.0,39,1670,Washington,G3901670,0
2155,Ohio,G3900510,24.0,39,1690,Wayne,G3901690,0
2156,Ohio,G3900530,24.0,39,1710,Williams,G3901710,0
2157,Ohio,G3900550,24.0,39,1730,Wood,G3901730,1
2158,Ohio,G3900570,24.0,39,1750,Wyandot,G3901750,0
2159,Oklahoma,G3900590,53.0,40,10,Adair,G4000010,0
2160,Oklahoma,G3900610,53.0,40,30,Alfalfa,G4000030,0
2161,Oklahoma,G3900630,53.0,40,50,Atoka,G4000050,0
2162,Oklahoma,G3900650,53.0,40,70,Beaver,G4000070,0
2163,Oklahoma,G3900670,53.0,40,90,Beckham,G4000090,0
2164,Oklahoma,G3900690,53.0,40,110,Blaine,G4000110,0
2165,Oklahoma,G3900710,53.0,40,130,Bryan,G4000130,0
2166,Oklahoma,G3900730,53.0,40,150,Caddo,G4000150,0
2167,Oklahoma,G3900750,53.0,40,170,Canadian,G4000170,0
2168,Oklahoma,G3900770,53.0,40,190,Carter,G4000190,0
2169,Oklahoma,G3900790,53.0,40,210,Cherokee,G4000210,0
2170,Oklahoma,G3900810,53.0,40,230,Choctaw,G4000230,0
2171,Oklahoma,G3900830,53.0,40,250,Cimarron,G4000250,0
2172,Oklahoma,G3900850,53.0,40,270,Cleveland,G4000270,0
2173,Oklahoma,G3900870,53.0,40,290,Coal,G4000290,0
2174,Oklahoma,G3900890,53.0,40,310,Comanche,G4000310,0
2175,Oklahoma,G3900910,53.0,40,330,Cotton,G4000330,0
2176,Oklahoma,G3900930,53.0,40,350,Craig,G4000350,0
2177,Oklahoma,G3900950,53.0,40,370,Creek,G4000370,0
2178,Oklahoma,G3900970,53.0,40,390,Custer,G4000390,0
2179,Oklahoma,G3900990,53.0,40,410,Delaware,G4000410,0
2180,Oklahoma,G3901010,53.0,40,430,Dewey,G4000430,0
2181,Oklahoma,G3901030,53.0,40,450,Ellis,G4000450,0
2182,Oklahoma,G3901050,53.0,40,470,Garfield,G4000470,0
2183,Oklahoma,G3901070,53.0,40,490,Garvin,G4000490,0
2184,Oklahoma,G3901090,53.0,40,510,Grady,G4000510,0
2185,Oklahoma,G3901110,53.0,40,530,Grant,G4000530,0
2186,Oklahoma,G3901130,53.0,40,550,Greer,G4000550,0
2187,Oklahoma,G3901150,53.0,40,570,Harmon,G4000570,0
2188,Oklahoma,G3901170,53.0,40,590,Harper,G4000590,0
2189,Oklahoma,G3901190,53.0,40,610,Haskell,G4000610,0
2190,Oklahoma,G3901210,53.0,40,630,Hughes,G4000630,0
2191,Oklahoma,G3901230,53.0,40,650,Jackson,G4000650,0
2192,Oklahoma,G3901250,53.0,40,670,Jefferson,G4000670,0
2193,Oklahoma,G3901270,53.0,40,690,Johnston,G4000690,0
2194,Oklahoma,G3901290,53.0,40,710,Kay,G4000710,0
2195,Oklahoma,G3901310,53.0,40,730,Kingfisher,G4000730,0
2196,Oklahoma,G3901330,53.0,40,750,Kiowa,G4000750,0
2197,Oklahoma,G3901350,53.0,40,770,Latimer,G4000770,0
2198,Oklahoma,G3901370,53.0,40,790,Le Flore,G4000790,0
2199,Oklahoma,G3901390,53.0,40,810,Lincoln,G4000810,0
2200,Oklahoma,G3901410,53.0,40,830,Logan,G4000830,0
2201,Oklahoma,G3901430,53.0,40,850,Love,G4000850,0
2202,Oklahoma,G3901510,53.0,40,930,Major,G4000930,0
2203,Oklahoma,G3901530,53.0,40,950,Marshall,G4000950,0
2204,Oklahoma,G3901550,53.0,40,970,Mayes,G4000970,0
2205,Oklahoma,G3901450,53.0,40,870,McClain,G4000870,0
2206,Oklahoma,G3901470,53.0,40,890,McCurtain,G4000890,0
2207,Oklahoma,G3901490,53.0,40,910,McIntosh,G4000910,0
2208,Oklahoma,G3901570,53.0,40,990,Murray,G4000990,0
2209,Oklahoma,G3901590,53.0,40,1010,Muskogee,G4001010,0
2210,Oklahoma,G3901610,53.0,40,1030,Noble,G4001030,0
2211,Oklahoma,G3901630,53.0,40,1050,Nowata,G4001050,0
2212,Oklahoma,G3901650,53.0,40,1070,Okfuskee,G4001070,0
2213,Oklahoma,G3901670,53.0,40,1090,Oklahoma,G4001090,1
2214,Oklahoma,G3901690,53.0,40,1110,Okmulgee,G4001110,0
2215,Oklahoma,G3901710,53.0,40,1130,Osage,G4001130,1
2216,Oklahoma,G3901730,53.0,40,1150,Ottawa,G4001150,0
2217,Oklahoma,G3901750,53.0,40,1170,Pawnee,G4001170,0
2218,Oklahoma,G4000010,53.0,40,1190,Payne,G4001190,0
2219,Oklahoma,G4000030,53.0,40,1210,Pittsburg,G4001210,0
2220,Oklahoma,G4000050,53.0,40,1230,Pontotoc,G4001230,0
2221,Oklahoma,G4000070,53.0,40,1250,Pottawatomie,G4001250,0
2222,Oklahoma,G4000090,53.0,40,1270,Pushmataha,G4001270,0
2223,Oklahoma,G4000110,53.0,40,1290,Roger Mills,G4001290,0
2224,Oklahoma,G4000130,53.0,40,1310,Rogers,G4001310,0
2225,Oklahoma,G4000150,53.0,40,1330,Seminole,G4001330,0
2226,Oklahoma,G4000170,53.0,40,1350,Sequoyah,G4001350,0
2227,Oklahoma,G4000190,53.0,40,1370,Stephens,G4001370,0
2228,Oklahoma,G4000210,53.0,40,1390,Texas,G4001390,0
2229,Oklahoma,G4000230,53.0,40,1410,Tillman,G4001410,0
2230,Oklahoma,G4000250,53.0,40,1430,Tulsa,G4001430,1
2231,Oklahoma,G4000270,53.0,40,1450,Wagoner,G4001450,0
2232,Oklahoma,G4000290,53.0,40,1470,Washington,G4001470,0
2233,Oklahoma,G4000310,53.0,40,1490,Washita,G4001490,0
2234,Oklahoma,G4000330,53.0,40,1510,Woods,G4001510,0
2235,Oklahoma,G4000350,53.0,40,1530,Woodward,G4001530,0
2236,Oregon,G4000370,72.0,41,10,Baker,G4100010,0
2237,Oregon,G4000390,72.0,41,30,Benton,G4100030,0
2238,Oregon,G4000410,72.0,41,50,Clackamas,G4100050,1
2239,Oregon,G4000430,72.0,41,70,Clatsop,G4100070,0
2240,Oregon,G4000450,72.0,41,90,Columbia,G4100090,0
2241,Oregon,G4000470,72.0,41,110,Coos,G4100110,0
2242,Oregon,G4000490,72.0,41,130,Crook,G4100130,0
2243,Oregon,G4000510,72.0,41,150,Curry,G4100150,0
2244,Oregon,G4000530,72.0,41,170,Deschutes,G4100170,0
2245,Oregon,G4000550,72.0,41,190,Douglas,G4100190,0
2246,Oregon,G4000570,72.0,41,210,Gilliam,G4100210,0
2247,Oregon,G4000590,72.0,41,230,Grant,G4100230,0
2248,Oregon,G4000610,72.0,41,250,Harney,G4100250,0
2249,Oregon,G4000630,72.0,41,270,Hood River,G4100270,0
2250,Oregon,G4000650,72.0,41,290,Jackson,G4100290,0
2251,Oregon,G4000670,72.0,41,310,Jefferson,G4100310,0
2252,Oregon,G4000690,72.0,41,330,Josephine,G4100330,0
2253,Oregon,G4000710,72.0,41,350,Klamath,G4100350,0
2254,Oregon,G4000730,72.0,41,370,Lake,G4100370,0
2255,Oregon,G4000750,72.0,41,390,Lane,G4100390,0
2256,Oregon,G4000770,72.0,41,410,Lincoln,G4100410,0
2257,Oregon,G4000790,72.0,41,430,Linn,G4100430,0
2258,Oregon,G4000810,72.0,41,450,Malheur,G4100450,0
2259,Oregon,G4000830,72.0,41,470,Marion,G4100470,0
2260,Oregon,G4000850,72.0,41,490,Morrow,G4100490,0
2261,Oregon,G4000870,72.0,41,510,Multnomah,G4100510,1
2262,Oregon,G4000890,72.0,41,530,Polk,G4100530,0
2263,Oregon,G4000910,72.0,41,550,Sherman,G4100550,0
2264,Oregon,G4000930,72.0,41,570,Tillamook,G4100570,0
2265,Oregon,G4000950,72.0,41,590,Umatilla,G4100590,0
2266,Oregon,G4000970,72.0,41,610,Union,G4100610,0
2267,Oregon,G4000990,72.0,41,630,Wallowa,G4100630,0
2268,Oregon,G4001010,72.0,41,650,Wasco,G4100650,0
2269,Oregon,G4001030,72.0,41,670,Washington,G4100670,0
2270,Oregon,G4001050,72.0,41,690,Wheeler,G4100690,0
2271,Oregon,G4001070,72.0,41,710,Yamhill,G4100710,0
2272,Pennsylvania,G4001090,14.0,42,10,Adams,G4200010,0
2273,Pennsylvania,G4001110,14.0,42,30,Allegheny,G4200030,1
2274,Pennsylvania,G4001130,14.0,42,50,Armstrong,G4200050,0
2275,Pennsylvania,G4001150,14.0,42,70,Beaver,G4200070,1
2276,Pennsylvania,G4001170,14.0,42,90,Bedford,G4200090,0
2277,Pennsylvania,G4001190,14.0,42,110,Berks,G4200110,0
2278,Pennsylvania,G4001210,14.0,42,130,Blair,G4200130,1
2279,Pennsylvania,G4001230,14.0,42,150,Bradford,G4200150,0
2280,Pennsylvania,G4001250,14.0,42,170,Bucks,G4200170,0
2281,Pennsylvania,G4001270,14.0,42,190,Butler,G4200190,0
2282,Pennsylvania,G4001290,14.0,42,210,Cambria,G4200210,1
2283,Pennsylvania,G4001310,14.0,42,230,Cameron,G4200230,0
2284,Pennsylvania,G4001330,14.0,42,250,Carbon,G4200250,0
2285,Pennsylvania,G4001350,14.0,42,270,Centre,G4200270,0
2286,Pennsylvania,G4001370,14.0,42,290,Chester,G4200290,0
2287,Pennsylvania,G4001390,14.0,42,310,Clarion,G4200310,0
2288,Pennsylvania,G4001410,14.0,42,330,Clearfield,G4200330,0
2289,Pennsylvania,G4001430,14.0,42,350,Clinton,G4200350,0
2290,Pennsylvania,G4001450,14.0,42,370,Columbia,G4200370,0
2291,Pennsylvania,G4001470,14.0,42,390,Crawford,G4200390,0
2292,Pennsylvania,G4001490,14.0,42,410,Cumberland,G4200410,1
2293,Pennsylvania,G4001510,14.0,42,430,Dauphin,G4200430,1
2294,Pennsylvania,G4001530,14.0,42,450,Delaware,G4200450,1
2295,Pennsylvania,G4100010,14.0,42,470,Elk,G4200470,0
2296,Pennsylvania,G4100030,14.0,42,490,Erie,G4200490,1
2297,Pennsylvania,G4100050,14.0,42,510,Fayette,G4200510,0
2298,Pennsylvania,G4100070,14.0,42,530,Forest,G4200530,0
2299,Pennsylvania,G4100090,14.0,42,550,Franklin,G4200550,0
2300,Pennsylvania,G4100110,14.0,42,570,Fulton,G4200570,0
2301,Pennsylvania,G4100130,14.0,42,590,Greene,G4200590,0
2302,Pennsylvania,G4100150,14.0,42,610,Huntingdon,G4200610,0
2303,Pennsylvania,G4100170,14.0,42,630,Indiana,G4200630,0
2304,Pennsylvania,G4100190,14.0,42,650,Jefferson,G4200650,0
2305,Pennsylvania,G4100210,14.0,42,670,Juniata,G4200670,0
2306,Pennsylvania,G4100230,14.0,42,690,Lackawanna,G4200690,0
2307,Pennsylvania,G4100250,14.0,42,710,Lancaster,G4200710,1
2308,Pennsylvania,G4100270,14.0,42,730,Lawrence,G4200730,1
2309,Pennsylvania,G4100290,14.0,42,750,Lebanon,G4200750,0
2310,Pennsylvania,G4100310,14.0,42,770,Lehigh,G4200770,1
2311,Pennsylvania,G4100330,14.0,42,790,Luzerne,G4200790,1
2312,Pennsylvania,G4100350,14.0,42,810,Lycoming,G4200810,0
2313,Pennsylvania,G4100370,14.0,42,830,McKean,G4200830,0
2314,Pennsylvania,G4100390,14.0,42,850,Mercer,G4200850,0
2315,Pennsylvania,G4100410,14.0,42,870,Mifflin,G4200870,0
2316,Pennsylvania,G4100430,14.0,42,890,Monroe,G4200890,0
2317,Pennsylvania,G4100450,14.0,42,910,Montgomery,G4200910,1
2318,Pennsylvania,G4100470,14.0,42,930,Montour,G4200930,0
2319,Pennsylvania,G4100490,14.0,42,950,Northampton,G4200950,1
2320,Pennsylvania,G4100510,14.0,42,970,Northumberland,G4200970,0
2321,Pennsylvania,G4100530,14.0,42,990,Perry,G4200990,0
2322,Pennsylvania,G4100550,14.0,42,1010,Philadelphia,G4201010,1
2323,Pennsylvania,G4100570,14.0,42,1030,Pike,G4201030,0
2324,Pennsylvania,G4100590,14.0,42,1050,Potter,G4201050,0
2325,Pennsylvania,G4100610,14.0,42,1070,Schuylkill,G4201070,0
2326,Pennsylvania,G4100630,14.0,42,1090,Snyder,G4201090,0
2327,Pennsylvania,G4100650,14.0,42,1110,Somerset,G4201110,0
2328,Pennsylvania,G4100670,14.0,42,1130,Sullivan,G4201130,0
2329,Pennsylvania,G4100690,14.0,42,1150,Susquehanna,G4201150,0
2330,Pennsylvania,G4100710,14.0,42,1170,Tioga,G4201170,0
2331,Pennsylvania,G4200010,14.0,42,1190,Union,G4201190,0
2332,Pennsylvania,G4200030,14.0,42,1210,Venango,G4201210,0
2333,Pennsylvania,G4200050,14.0,42,1230,Warren,G4201230,0
2334,Pennsylvania,G4200070,14.0,42,1250,Washington,G4201250,0
2335,Pennsylvania,G4200090,14.0,42,1270,Wayne,G4201270,0
2336,Pennsylvania,G4200110,14.0,42,1290,Westmoreland,G4201290,0
2337,Pennsylvania,G4200130,14.0,42,1310,Wyoming,G4201310,0
2338,Pennsylvania,G4200150,14.0,42,1330,York,G4201330,1
2339,Puerto Rico,G5500750,,72,1,Adjuntas Municipio,G7200001,0
2340,Puerto Rico,G5500770,,72,3,Aguada Municipio,G7200003,0
2341,Puerto Rico,G5500780,,72,5,Aguadilla Municipio,G7200005,0
2342,Puerto Rico,G5500790,,72,7,Aguas Buenas Municipio,G7200007,0
2343,Puerto Rico,G5500810,,72,9,Aibonito Municipio,G7200009,0
2344,Puerto Rico,G5500830,,72,11,AÒasco Municipio,G7200011,0
2345,Puerto Rico,G5500850,,72,13,Arecibo Municipio,G7200013,0
2346,Puerto Rico,G5500870,,72,15,Arroyo Municipio,G7200015,0
2347,Puerto Rico,G5500890,,72,17,Barceloneta Municipio,G7200017,0
2348,Puerto Rico,G5500910,,72,19,Barranquitas Municipio,G7200019,0
2349,Puerto Rico,G5500930,,72,21,BayamÛn Municipio,G7200021,0
2350,Puerto Rico,G5500950,,72,23,Cabo Rojo Municipio,G7200023,0
2351,Puerto Rico,G5500970,,72,25,Caguas Municipio,G7200025,0
2352,Puerto Rico,G5500990,,72,27,Camuy Municipio,G7200027,0
2353,Puerto Rico,G5501010,,72,29,CanÛvanas Municipio,G7200029,0
2354,Puerto Rico,G5501030,,72,31,Carolina Municipio,G7200031,0
2355,Puerto Rico,G5501050,,72,33,CataÒo Municipio,G7200033,0
2356,Puerto Rico,G5501070,,72,35,Cayey Municipio,G7200035,0
2357,Puerto Rico,G5501090,,72,37,Ceiba Municipio,G7200037,0
2358,Puerto Rico,G5501110,,72,39,Ciales Municipio,G7200039,0
2359,Puerto Rico,G5501130,,72,41,Cidra Municipio,G7200041,0
2360,Puerto Rico,G5501150,,72,43,Coamo Municipio,G7200043,0
2361,Puerto Rico,G5501170,,72,45,ComerÌo Municipio,G7200045,0
2362,Puerto Rico,G5501190,,72,47,Corozal Municipio,G7200047,0
2363,Puerto Rico,G5501210,,72,49,Culebra Municipio,G7200049,0
2364,Puerto Rico,G5501230,,72,51,Dorado Municipio,G7200051,0
2365,Puerto Rico,G5501250,,72,53,Fajardo Municipio,G7200053,0
2366,Puerto Rico,G5501270,,72,54,Florida Municipio,G7200054,0
2367,Puerto Rico,G5501290,,72,55,Gu·nica Municipio,G7200055,0
2368,Puerto Rico,G5501310,,72,57,Guayama Municipio,G7200057,0
2369,Puerto Rico,G5501330,,72,59,Guayanilla Municipio,G7200059,0
2370,Puerto Rico,G5501350,,72,61,Guaynabo Municipio,G7200061,0
2371,Puerto Rico,G5501370,,72,63,Gurabo Municipio,G7200063,0
2372,Puerto Rico,G5501390,,72,65,Hatillo Municipio,G7200065,0
2373,Puerto Rico,G5501410,,72,67,Hormigueros Municipio,G7200067,0
2374,Puerto Rico,G5600010,,72,69,Humacao Municipio,G7200069,0
2375,Puerto Rico,G5600030,,72,71,Isabela Municipio,G7200071,0
2376,Puerto Rico,G5600050,,72,73,Jayuya Municipio,G7200073,0
2377,Puerto Rico,G5600070,,72,75,Juana DÌaz Municipio,G7200075,0
2378,Puerto Rico,G5600090,,72,77,Juncos Municipio,G7200077,0
2379,Puerto Rico,G5600110,,72,79,Lajas Municipio,G7200079,0
2380,Puerto Rico,G5600130,,72,81,Lares Municipio,G7200081,0
2381,Puerto Rico,G5600150,,72,83,Las MarÌas Municipio,G7200083,0
2382,Puerto Rico,G5600170,,72,85,Las Piedras Municipio,G7200085,0
2383,Puerto Rico,G5600190,,72,87,LoÌza Municipio,G7200087,0
2384,Puerto Rico,G5600210,,72,89,Luquillo Municipio,G7200089,0
2385,Puerto Rico,G5600230,,72,91,ManatÌ Municipio,G7200091,0
2386,Puerto Rico,G5600250,,72,93,Maricao Municipio,G7200093,0
2387,Puerto Rico,G5600270,,72,95,Maunabo Municipio,G7200095,0
2388,Puerto Rico,G5600290,,72,97,Mayag¸ez Municipio,G7200097,0
2389,Puerto Rico,G5600310,,72,99,Moca Municipio,G7200099,0
2390,Puerto Rico,G5600330,,72,101,Morovis Municipio,G7200101,0
2391,Puerto Rico,G5600350,,72,103,Naguabo Municipio,G7200103,0
2392,Puerto Rico,G5600370,,72,105,Naranjito Municipio,G7200105,0
2393,Puerto Rico,G5600390,,72,107,Orocovis Municipio,G7200107,0
2394,Puerto Rico,G5600410,,72,109,Patillas Municipio,G7200109,0
2395,Puerto Rico,G5600430,,72,111,PeÒuelas Municipio,G7200111,0
2396,Puerto Rico,G5600450,,72,113,Ponce Municipio,G7200113,0
2397,Puerto Rico,G5600470,,72,115,Quebradillas Municipio,G7200115,0
2398,Puerto Rico,G7200010,,72,117,RincÛn Municipio,G7200117,0
2399,Puerto Rico,G7200030,,72,119,RÌo Grande Municipio,G7200119,0
2400,Puerto Rico,G7200050,,72,121,Sabana Grande Municipio,G7200121,0
2401,Puerto Rico,G7200070,,72,123,Salinas Municipio,G7200123,0
2402,Puerto Rico,G7200090,,72,125,San Germ·n Municipio,G7200125,0
2403,Puerto Rico,G7200110,,72,127,San Juan Municipio,G7200127,0
2404,Puerto Rico,G7200130,,72,129,San Lorenzo Municipio,G7200129,0
2405,Puerto Rico,G7200150,,72,131,San Sebasti·n Municipio,G7200131,0
2406,Puerto Rico,G7200170,,72,133,Santa Isabel Municipio,G7200133,0
2407,Puerto Rico,G7200190,,72,135,Toa Alta Municipio,G7200135,0
2408,Puerto Rico,G7200210,,72,137,Toa Baja Municipio,G7200137,0
2409,Puerto Rico,G7200230,,72,139,Trujillo Alto Municipio,G7200139,0
2410,Puerto Rico,G7200250,,72,141,Utuado Municipio,G7200141,0
2411,Puerto Rico,G7200270,,72,143,Vega Alta Municipio,G7200143,0
2412,Puerto Rico,G7200290,,72,145,Vega Baja Municipio,G7200145,0
2413,Puerto Rico,G7200310,,72,147,Vieques Municipio,G7200147,0
2414,Puerto Rico,G7200330,,72,149,Villalba Municipio,G7200149,0
2415,Puerto Rico,G7200350,,72,151,Yabucoa Municipio,G7200151,0
2416,Puerto Rico,G7200370,,72,153,Yauco Municipio,G7200153,0
2417,Rhode Island,G4200170,5.0,44,10,Bristol,G4400010,0
2418,Rhode Island,G4200190,5.0,44,30,Kent,G4400030,0
2419,Rhode Island,G4200210,5.0,44,50,Newport,G4400050,0
2420,Rhode Island,G4200230,5.0,44,70,Providence,G4400070,1
2421,Rhode Island,G4200250,5.0,44,90,Washington,G4400090,0
2422,South Carolina,G4200270,48.0,45,10,Abbeville,G4500010,0
2423,South Carolina,G4200290,48.0,45,30,Aiken,G4500030,1
2424,South Carolina,G4200310,48.0,45,50,Allendale,G4500050,0
2425,South Carolina,G4200330,48.0,45,70,Anderson,G4500070,0
2426,South Carolina,G4200350,48.0,45,90,Bamberg,G4500090,0
2427,South Carolina,G4200370,48.0,45,110,Barnwell,G4500110,0
2428,South Carolina,G4200390,48.0,45,130,Beaufort,G4500130,0
2429,South Carolina,G4200410,48.0,45,150,Berkeley,G4500150,0
2430,South Carolina,G4200430,48.0,45,170,Calhoun,G4500170,0
2431,South Carolina,G4200450,48.0,45,190,Charleston,G4500190,0
2432,South Carolina,G4200470,48.0,45,210,Cherokee,G4500210,0
2433,South Carolina,G4200490,48.0,45,230,Chester,G4500230,0
2434,South Carolina,G4200510,48.0,45,250,Chesterfield,G4500250,0
2435,South Carolina,G4200530,48.0,45,270,Clarendon,G4500270,0
2436,South Carolina,G4200550,48.0,45,290,Colleton,G4500290,0
2437,South Carolina,G4200570,48.0,45,310,Darlington,G4500310,0
2438,South Carolina,G4200590,48.0,45,330,Dillon,G4500330,0
2439,South Carolina,G4200610,48.0,45,350,Dorchester,G4500350,0
2440,South Carolina,G4200630,48.0,45,370,Edgefield,G4500370,0
2441,South Carolina,G4200650,48.0,45,390,Fairfield,G4500390,0
2442,South Carolina,G4200670,48.0,45,410,Florence,G4500410,0
2443,South Carolina,G4200690,48.0,45,430,Georgetown,G4500430,0
2444,South Carolina,G4200710,48.0,45,450,Greenville,G4500450,0
2445,South Carolina,G4200730,48.0,45,470,Greenwood,G4500470,0
2446,South Carolina,G4200750,48.0,45,490,Hampton,G4500490,0
2447,South Carolina,G4200770,48.0,45,510,Horry,G4500510,0
2448,South Carolina,G4200790,48.0,45,530,Jasper,G4500530,0
